cust_id,credit_actual_dt,credit_mat_dt,credit_lmt,credit_term,to_credit_lmt,to_credit_term
jd_7ec639cff1b63,329,3958,5250.0,3628,5250.0,3628.0
zpyucyp2014,-18,305,9000.0,322,9000.0,322.0
w729066361,-210,305,33750.0,514,33750.0,514.0
jd_67aac78c7aeba,146,3958,8750.0,3811,8750.0,2897.75
jd_5c61f75f98084,92,3958,6250.0,3865,6250.0,2038.5
jd_53b51a5c30bbb,240,3958,6250.0,3717,6250.0,1890.5
jd_538d244f593eb,-1087,3958,41250.0,5044,41250.0,1847.625
k7177,31,3958,45750.0,3926,45214.28571428572,1316.7142857142858
jd_6e38cb148ca0f,184,305,31250.0,120,31250.0,120.0
a872240809,128,3958,9625.0,3829,9625.0,1637.2
jd_5857ba0665c91,-449,305,15500.0,753,15500.0,753.0
jd_734b6c731db39,262,3958,25000.0,3695,25000.0,3207.9333333333334
jianaiyuxu,237,305,6250.0,67,6250.0,67.0
jd_426d3f1602709,-219,305,9000.0,523,9000.0,523.0
wdNyXOJpiKPWggk,117,3958,10000.0,3840,10000.0,2013.5
nnlc79,-1,3958,15500.0,3958,11416.666666666666,1522.6666666666667
18684919391,-403,3958,49875.0,4360,41562.5,2533.5
jd_5f34072c9d70d,160,3958,15000.0,3797,15000.0,1970.5
jd_7fadcfa2fbeaa,-133,305,5000.0,437,5000.0,437.0
jd_74711b4e64480,-522,305,23750.0,826,23750.0,826.0
陈献梅375519815,-618,3958,20000.0,4575,20000.0,3357.3333333333335
jd_67f7f185b8644,101,305,13250.0,203,13250.0,203.0
jd_71c548cde1665,125,3958,6125.0,3832,6125.0,2005.5
jd_53ef17133d65a,188,305,12375.0,116,12375.0,116.0
jd_5149c9c63bcc7,-494,3958,31875.0,4451,23906.25,1711.25
jd_4df23e92713cc,-78,305,13750.0,382,13750.0,382.0
senshenzk_m,-227,305,45000.0,531,45000.0,531.0
小拖hao,-524,3958,45000.0,4481,45000.0,1436.8333333333333
jd_443a08caeca32,-825,305,54750.0,1129,54750.0,1129.0
lingzhun20_m,11,3958,37500.0,3946,37500.0,2728.3333333333335
花点小泷泷,-219,305,41250.0,523,41250.0,523.0
jd_7984f6b4f5a37,244,305,3750.0,60,3750.0,60.0
jd_51982ce0ca186,-275,3958,34125.0,4232,31339.285714285714,2666.4285714285716
jd_5ed3564583c90,-310,3958,40000.0,4267,40000.0,918.4166666666666
jd_57513cf621e57,-40,3958,22250.0,3997,20583.333333333332,2170.5
jd_741962c4dee62,238,3958,13750.0,3719,13750.0,1283.6666666666667
zhaozj588,123,3958,31250.0,3834,31250.0,1550.875
jd_7ccb88598f6b3,-32,3958,23000.0,3989,18062.5,1249.25
jd_4d65cde7e6382,-233,3958,37500.0,4190,37500.0,1998.2
jd_649ef4e4bd6da,-123,305,32500.0,427,24500.0,427.0
jd_462e0eebce2c0,247,305,7500.0,57,7500.0,57.0
jd_5a91d5e0839a1,-286,3958,46875.0,4243,41666.666666666664,1807.6666666666667
jd_5744bcebd3401,97,305,16250.0,207,16250.0,207.0
1833717-43294947,-589,305,37375.0,893,30281.25,893.0
jd_7d31425202615,-207,3958,17500.0,4164,17500.0,1032.857142857143
jd_52c8342fbf1bf,95,305,17500.0,209,17500.0,209.0
jd_728b659e54a91,228,3958,9625.0,3729,9625.0,1902.5
jd_78ab2c7fd9027,-129,3958,6250.0,4086,6250.0,2868.3333333333335
希望的田野020922,-654,305,31250.0,958,31250.0,958.0
jd_6eb37f9053eaf,-200,3958,3750.0,4157,3750.0,2330.5
jd_sDntpEiRQtRF,212,3958,5000.0,3745,5000.0,1657.5714285714287
jd_681a47cb4a8a0,200,3958,12500.0,3757,12500.0,2387.125
jd_5e9d18c662513,67,3958,6250.0,3890,6250.0,1698.2
307958506,-437,305,7500.0,741,7500.0,741.0
jd_42b7f9a2f344f,-34,305,12250.0,338,11277.777777777777,338.0
jd_6dfbfe017a321,-47,3958,18375.0,4004,15062.5,2177.5
jd_4852d2be20f59,102,305,6250.0,202,6250.0,202.0
jd_793472488d804,42,3958,10000.0,3915,10000.0,1479.6666666666667
jd_4097e18ab6a1a,-309,305,21250.0,613,21250.0,613.0
jd_700e8606d9ff5,146,305,25625.0,158,24583.333333333332,158.0
wsjpc,-947,305,40000.0,1251,40000.0,1251.0
jd_49780ec6c2348,-219,3958,57500.0,4176,57500.0,2653.9166666666665
wushanqian,-597,305,11250.0,901,11250.0,901.0
13692635887_p,-50,3958,34125.0,4007,28546.875,1419.4583333333333
jd_NPSpNiJmbvtc,293,3958,3750.0,3664,3750.0,3664.0
汐鈅,-492,3958,26000.0,4449,22000.0,2013.6666666666667
jd_41841a1415842,-467,305,43750.0,771,43750.0,771.0
jd_5657b8ae36cb9,39,3958,7500.0,3918,7500.0,2700.3333333333335
liuanjian520,-53,3958,36375.0,4010,27520.833333333332,965.8333333333334
zhubraid,-843,3958,62500.0,4800,58958.333333333336,2182.016666666667
cycwzm,-552,3958,37875.0,4509,37120.53571428572,1899.7142857142858
jd_631ee1b66b1ec,234,305,8750.0,70,8750.0,70.0
jd_450cb6927f6d0,246,305,7000.0,58,7000.0,58.0
jd_473c109f1f0e3,-564,305,10000.0,868,10000.0,868.0
15050946665,-775,3958,37500.0,4732,31250.0,2905.5
jd_7470897dc0249,-273,3958,41000.0,4230,39437.5,2403.5
wdaxsaGrBMhZSB,23,305,7500.0,281,7500.0,281.0
JINXI754195895,221,305,18750.0,83,18750.0,83.0
jd_61f5454bd9819,79,3958,6000.0,3878,6000.0,1442.6666666666667
jd_60de96f86c5bf,154,3958,11250.0,3803,7500.0,2179.4444444444443
u_53d22a992961d,-300,3958,50000.0,4257,50000.0,2430.5
morgan790719,-1,305,45000.0,305,45000.0,305.0
jd_53e9a8185e970,207,3958,12500.0,3750,11250.0,3750.0
czliwt,139,3958,24250.0,3818,23446.428571428572,1208.7142857142858
jd_5e0b33346b908,-94,305,8625.0,398,8625.0,398.0
我叫干柠檬,149,3958,18750.0,3808,18750.0,885.6
13273101017_p,-129,305,26250.0,433,26250.0,433.0
wdgBWbHDEOZyLM,259,3958,25000.0,3698,25000.0,3698.0
swdc2008,-860,305,47500.0,1164,47500.0,1164.0
jd_5b9087c89d0bc,118,305,8125.0,186,8125.0,186.0
jd_639570061aeb7,-47,3958,30125.0,4004,26525.0,1325.1333333333334
jd_504341cde92b2,-79,3958,22500.0,4036,22500.0,2818.3333333333335
jd_773edc4e467e4,-6,305,5000.0,310,5000.0,310.0
jd_564c59c4d799f,44,3958,9375.0,3913,9375.0,1477.6666666666667
jd_6050d223767df,-122,3958,9375.0,4079,9375.0,1643.6666666666667
作死模式开启丶N,187,305,25000.0,117,25000.0,117.0
jiangxiaoyi358560543,-849,3958,43750.0,4806,43750.0,4349.375
15875677136_p,-103,3958,17500.0,4060,17500.0,4060.0
jd_4951b8e9e7818,-255,3958,28750.0,4212,28750.0,3298.75
jd_4aad4ad555c12,209,3958,13750.0,3748,13750.0,2834.75
jd_76d9d768524f6,369,3958,5000.0,3588,5000.0,3588.0
jd_6ea6822c68861,-135,3958,19500.0,4092,19500.0,4092.0
jd_7531087eeaec2,-86,3958,13750.0,4043,13750.0,2216.5
jd_4d1beb824dbee,-161,305,6250.0,465,6250.0,465.0
jd_50ff996934eb2,-72,3958,32500.0,4029,24843.75,1289.25
jd_6e78f3a8f9159,-71,305,6250.0,375,6250.0,375.0
18709258396_p,-391,305,36250.0,695,36250.0,695.0
jd_606ca895f9fe6,316,3958,21875.0,3641,21875.0,3641.0
JRSD_qqhNB5155,240,305,8750.0,64,8750.0,64.0
wdlLvgRIcmoORe,62,305,8125.0,242,8125.0,242.0
jd_65b4ef8a483a0,-220,3958,30250.0,4177,29000.0,2959.3333333333335
jd_52dd7a5492e13,123,3958,14625.0,3834,13375.0,1550.875
jd_420b3571f05ab,160,3958,7500.0,3797,7500.0,1970.5
121223367-912917,-668,3958,66250.0,4625,66250.0,2433.2
1419330561_m,-135,3958,16500.0,4092,13635.0,1900.2
jd_742d1206d796d,-438,305,7500.0,742,7500.0,742.0
jd_7bd66104f5dcd,239,3958,12500.0,3718,12500.0,2674.285714285714
雙子座丶月,-677,305,22500.0,981,22500.0,981.0
jd_56003741d05e8,-77,3958,13750.0,4034,13750.0,1598.6666666666667
jd_53bad63a792e0,-227,3958,23750.0,4184,21250.0,987.625
今夕何夕1995,-76,3958,10000.0,4033,10000.0,4033.0
依依4618,-3,305,7500.0,307,7500.0,307.0
13676178366_p,139,3958,23750.0,3818,23750.0,3818.0
wdnHlLHBkYhOpO,-334,3958,17500.0,4291,17500.0,1551.25
jd_43c4ca087fa35,-751,3958,63750.0,4708,63750.0,3794.75
18696134442_p,-200,305,11250.0,504,11250.0,504.0
jd_411ba1a1fb789,127,3958,6125.0,3830,6125.0,3830.0
jd_475e01bb9450d,220,305,8750.0,84,8750.0,84.0
18128175281_p,-524,3958,7500.0,4481,7500.0,1436.8333333333333
jd_61ac4fe0a1b39,120,305,8750.0,184,8750.0,184.0
jd_6596680d5f76d,-141,3958,39375.0,4098,32812.5,2271.5
jd_4f75953f92e89,121,3958,13500.0,3836,12375.0,2009.5
1052159260_m,-44,305,6000.0,348,6000.0,348.0
z13018215558,222,3958,13750.0,3735,13750.0,2660.5882352941176
lovely蘑菇云,-391,3958,22500.0,4348,20000.0,1425.6
jd_50de678ac3a4c,243,3958,15750.0,3714,15750.0,2148.4285714285716
jd_4d67d7448c89b,-133,305,7500.0,437,7500.0,437.0
wdNYpNXuDUxEYUv,-167,3958,15000.0,4124,15000.0,2036.5714285714287
jd_4293f4be1d15b,173,305,3750.0,131,3750.0,131.0
jd_71f3dcdecc31c,-243,3958,11250.0,4200,8583.333333333334,2982.3333333333335
jd_64b0f5d5157dc,-262,3958,22375.0,4219,19050.0,1296.6
jd_69250d078c310,-53,3958,20750.0,4010,19808.823529411766,1001.6470588235294
jd_5c9d626ce0e71,53,3958,10000.0,3904,10000.0,3904.0
jd_751589d7d2e4e,-18,3958,14625.0,3975,14203.125,3061.75
jd_4e1bd195e0e65,-353,305,33750.0,657,33750.0,657.0
jd_74afa47308eb4,44,305,16250.0,260,16250.0,260.0
18825196039_p,189,3958,17250.0,3768,17250.0,3768.0
jd_48f963c8d247d,-151,3958,17500.0,4108,17500.0,846.3928571428571
jd_4e408a64a8478,220,305,11375.0,84,11375.0,84.0
jd_4e0c839b6d9f9,97,3958,15000.0,3860,15000.0,2816.285714285714
18994949265_p,-422,3958,62500.0,4379,57678.57142857143,2813.4285714285716
wdBiNRJWVNeeiA,-108,3958,8125.0,4065,6785.714285714285,933.8571428571429
jd_7d884ff434c27,-258,3958,30625.0,4215,29715.909090909092,2222.4545454545455
jd_6e039e60e64b9,-85,3958,12500.0,4042,12500.0,1734.842105263158
亦得温语,78,3958,17500.0,3879,17500.0,1443.6666666666667
JRSD_sBgMk2476,215,305,7500.0,89,7500.0,89.0
jd_488194936bf53,-612,3958,37500.0,4569,37500.0,1727.7777777777778
18688900174_p,-615,305,53750.0,919,53750.0,919.0
15952299558_p,-546,305,46875.0,850,46875.0,850.0
jd_718bc3d75201c,-27,3958,3750.0,3984,3750.0,2766.3333333333335
jd_504164c3895fb,-630,305,26250.0,934,26250.0,934.0
73327076-786231,-202,3958,36250.0,4159,35625.0,2332.5
18627103709_p,58,3958,26125.0,3899,26125.0,3290.1666666666665
12霞520,-470,3958,50000.0,4427,50000.0,1687.25
jd_42e79dd91426e,196,305,12500.0,108,12500.0,108.0
zhsound,-633,3958,62500.0,4590,62500.0,2016.2954545454545
13696950869_p,197,305,15000.0,107,15000.0,107.0
jd_7986cdbc60673,-434,3958,45000.0,4391,43214.28571428572,1781.7142857142858
15185055406_pvj,-831,3958,51250.0,4788,51250.0,1622.0666666666666
jd_520cd173bf3cc,-110,3958,15000.0,4067,15000.0,2240.5
jd_4c25340d2cc7b,-215,3958,43250.0,4172,43192.307692307695,1643.0
jd_7eddb1a80d4c1,229,3958,8750.0,3728,8750.0,1292.6666666666667
jd_4cf8934a7bcf0,-186,305,12500.0,490,12500.0,490.0
jd_58b130378a3d7,-232,305,15000.0,536,15000.0,536.0
jd_567b3d92df3c2,-353,3958,15000.0,4310,12083.333333333334,3092.3333333333335
wdVYbdHRHOvkeB,-191,3958,16625.0,4148,16625.0,2930.3333333333335
jd_584bb573ce5a8,92,3958,9875.0,3865,9125.0,942.6
21682090-241636,-735,305,27500.0,1039,27500.0,1039.0
jd_6cec54819ecdb,-115,3958,16500.0,4072,15903.846153846154,2948.0
爱你从不退怯,41,305,25000.0,263,25000.0,263.0
u_53f1075b8df42,-627,305,50625.0,931,50625.0,931.0
jd_51deb9e743ded,145,305,8750.0,159,8750.0,159.0
wdwgEmyCzOZOFB,-16,3958,16250.0,3973,16250.0,1781.2
wdNXhjjBsKVYmsK,-628,3958,43750.0,4585,43750.0,2149.6666666666665
jd_5530b87a73db1,-675,305,32500.0,979,32500.0,979.0
jd_4278c86e59438,-237,305,30000.0,541,22500.0,541.0
13531399633_p,-861,3958,63750.0,4818,63750.0,3600.3333333333335
jd_697e7ce506a33,162,3958,7500.0,3795,7500.0,750.8333333333334
wdXjkwiUBEpCPT,23,3958,18750.0,3934,18750.0,1742.2
zhuba1000,-300,305,31250.0,604,31250.0,604.0
jd_7e2de7cec75fc,-50,305,17500.0,354,17500.0,354.0
1516286082_m,-64,3958,45500.0,4021,35100.0,733.3
何秀娟0724,-717,3958,38500.0,4674,31166.666666666668,2238.6666666666665
fhy0204,18,3958,18750.0,3939,18750.0,2112.5
jd_75c03cd4f6247,-552,305,23750.0,856,23750.0,856.0
jd_751a091ef8667,-222,3958,36000.0,4179,31062.5,1743.6666666666667
1218675247-237234,-602,3958,29625.0,4559,29578.125,1590.9375
jd_5bd98d58c864f,253,3958,7500.0,3704,7500.0,3704.0
jd_4f340797f4c52,91,3958,7500.0,3866,7500.0,1674.2
15143142628,-684,3958,8750.0,4641,8750.0,2814.5
jd_7cfc855d8c4bd,229,305,25000.0,75,25000.0,75.0
cuihe500,-212,3958,48750.0,4169,44250.0,2707.8
wang_19901025,140,305,20000.0,164,20000.0,164.0
jd_797042d45cad0,-390,3958,30625.0,4347,30625.0,2520.5
jd_5c40344f5947b,-332,3958,67500.0,4289,65156.25,2005.875
jd_7acf219baca00,182,3958,12500.0,3775,12500.0,3775.0
蔚蓝海岸24,-224,3958,40750.0,4181,38100.0,1258.6
GeniusRyo,-113,3958,9750.0,4070,9750.0,4070.0
jd_6ec1e91052780,-345,3958,26250.0,4302,26250.0,981.0909090909091
22728074-74677526,-922,3958,44125.0,4879,31656.25,2139.25
18942604208_p,42,3958,16250.0,3915,13750.0,2453.8
jd_5b405990d3951,-137,3958,16250.0,4094,16250.0,1354.25
wjhy1978,-687,3958,48750.0,4644,36562.5,1904.25
jd_787058bec6cac,-448,3958,30875.0,4405,24906.25,1665.25
jd_4e551b702d38d,12,305,10000.0,292,10000.0,292.0
18929318835_p,-6,3958,10000.0,3963,10000.0,1223.25
18618413192,-224,3958,14375.0,4181,14375.0,1192.1818181818182
jd_5bd8bffd8c6da,247,3958,13750.0,3710,13750.0,1152.9
jd_74694cffe4c6f,87,3958,7500.0,3870,7500.0,3870.0
jd_577dbadb88303,259,3958,6250.0,3698,5568.181818181818,2701.7272727272725
wdNdEQZmgSPKNLJ,39,305,8750.0,265,8750.0,265.0
13615605122_p,-515,305,33750.0,819,33750.0,819.0
wap7806,-596,305,43750.0,900,43750.0,900.0
嘿嘿哥有点坏,-942,3958,41000.0,4899,41000.0,4899.0
jd_51e114748fa4c,-421,305,28750.0,725,28750.0,725.0
18711503826_p,-55,3958,56250.0,4012,47968.75,1728.875
jd_60cd66793c42a,-700,3958,41250.0,4657,37430.555555555555,2018.7222222222222
jd_4d86f7cb7d489,13,3958,14375.0,3944,12656.25,1204.25
jd_42eaec6d1c046,72,305,25000.0,232,25000.0,232.0
jd_709701e0f1c63,159,3958,11250.0,3798,11250.0,2884.75
湘西猛男,-41,3958,23000.0,3998,21750.0,710.3
dhj663031,-38,305,46875.0,342,46875.0,342.0
jd_4c68bba1ccce1,38,305,27625.0,266,23375.0,266.0
jd_495627903d199,-121,3958,16000.0,4078,14750.0,1886.2
七彩莲缘,-276,3958,25000.0,4233,18750.0,2771.8
jd_4d4bd531fec72,-305,305,12500.0,609,12500.0,609.0
jd_67793367e3c6c,-226,3958,21250.0,4183,21250.0,1747.6666666666667
13558102119_p,-792,3958,28750.0,4749,28750.0,2313.6666666666665
jd_5c5c993affb0f,-559,3958,51000.0,4516,51000.0,4516.0
晨染烟云,-334,305,20000.0,638,20000.0,638.0
jd_56ba2881a3dc2,-316,305,15000.0,620,15000.0,620.0
jd_7242c2979fdc8,93,305,27000.0,211,27000.0,211.0
bosshong,-625,305,37500.0,929,37500.0,929.0
jd_7d7f6c2f9795a,220,3958,17500.0,3737,17500.0,2171.4285714285716
jd_6adfef73dfdb4,34,3958,7250.0,3923,7250.0,3923.0
lyra1314,141,3958,6250.0,3816,6250.0,3816.0
七级床震_L,-605,305,23750.0,909,23750.0,909.0
高宇哥哥a,-157,3958,16500.0,4114,16500.0,2896.3333333333335
caixu001,-260,305,8750.0,564,8750.0,564.0
jd_463f126e3d2a3,-681,3958,23750.0,4638,23750.0,3420.3333333333335
jd_5dcea9d7b95f6,263,3958,2500.0,3694,2500.0,3694.0
39222223-499791,-68,305,46125.0,372,34600.0,372.0
wmsfzz,-422,305,11250.0,726,11250.0,726.0
jd_6c7e6b14d1acc,-276,3958,8250.0,4233,8187.5,2406.5
jd_552f2b06943dd,-105,3958,20125.0,4062,20125.0,1017.8333333333334
wdNyoSGGThJnGEk,285,3958,15000.0,3672,15000.0,3672.0
jd_59720666c3249,-175,305,27375.0,479,27375.0,479.0
abcdw222,-205,3958,31500.0,4162,27166.666666666668,1726.6666666666667
6276473523,236,305,27500.0,68,27500.0,68.0
hulh123,-570,3958,101250.0,4527,101250.0,1870.2727272727273
jd_49b31c7ea8ce5,-666,305,31250.0,970,31250.0,970.0
jd_6c7afbfc3c897,-130,3958,28375.0,4087,23387.5,1895.2
寂寞无厘头,-856,3958,53750.0,4813,53750.0,2471.3333333333335
jd_4400207977420,62,3958,1500.0,3895,1500.0,3895.0
wdCvzBRbycQmTs,231,3958,9000.0,3726,9000.0,3726.0
jd_7e25cef286202,-475,305,27500.0,779,27500.0,779.0
wzm13948658112,-114,305,22500.0,418,22500.0,418.0
jd_5f94655d9c955,216,305,17500.0,88,17500.0,88.0
jd_74c69319669c5,60,3958,7125.0,3897,7125.0,2505.3809523809523
jd_6c2d7d3962840,159,3958,37500.0,3798,37500.0,1269.0
jd_7a0cad2ddb776,181,3958,4500.0,3776,4500.0,1340.6666666666667
自行车宝宝,-446,3958,56250.0,4403,45192.307692307695,1874.0
x6724628,-601,3958,24750.0,4558,24125.0,2731.5
jd_638ef070fe204,-618,305,25000.0,922,25000.0,922.0
jd_541edabbcc0a7,-49,3958,5500.0,4006,5500.0,2179.5
jd_54f789901d8e6,203,3958,6125.0,3754,6125.0,1927.5
jd_6d18afb6071d2,48,305,6250.0,256,6250.0,256.0
jd_6af59a0a3f75f,-31,305,10000.0,335,10000.0,335.0
bayberry629,39,3958,25000.0,3918,25000.0,3004.75
15108476549_p,240,305,5000.0,64,5000.0,64.0
15811544393guo,-550,305,23500.0,854,19226.190476190477,854.0
jd_7243478be2cfe,30,3958,8750.0,3927,8750.0,1491.6666666666667
jd_5d9ff9672b747,-755,3958,32500.0,4712,27727.272727272728,2055.2727272727275
8023罗诗萍,-74,3958,24500.0,4031,22125.0,3117.75
wang123bao,-53,3958,33625.0,4010,33625.0,2792.3333333333335
jd_537951aef2bfb,-8,3958,7500.0,3965,7500.0,2138.5
jd_635900b375a70,220,3958,13750.0,3737,13750.0,1545.2
13812833812_p,-396,3958,46875.0,4353,46875.0,4353.0
jd_743ac2e208096,-278,3958,54375.0,4235,54375.0,2408.5
JRSD_MzOqX4615,26,3958,9750.0,3931,9000.0,1800.0833333333333
jd_6a9e0d191e66e,251,3958,15000.0,3706,15000.0,1879.5
llinairui,-498,3958,19500.0,4455,17250.0,2628.5
jd_6cd464d20d058,-145,3958,12500.0,4102,9500.0,3006.1
jd_5c87ca9b8e49d,-186,305,8750.0,490,8750.0,490.0
jd_68bcdf3204497,-591,3958,33750.0,4548,33750.0,3939.1666666666665
jd_7355178adf142,256,305,7500.0,48,7500.0,48.0
涵宝乖乖2011,-46,3958,22750.0,4003,18175.0,715.3
13658082663_p,-292,305,21250.0,596,21250.0,596.0
jd_69850de2afcbc,55,3958,45000.0,3902,45000.0,3902.0
13718103136_p,43,3958,17500.0,3914,17500.0,1722.2
jd_7bb282ad18ae5,-836,3958,60000.0,4793,60000.0,2966.5
温柔狠角色庆儿姐,-464,305,65000.0,768,65000.0,768.0
jd_651c9bd99b96c,-130,3958,20625.0,4087,20625.0,4087.0
280042527-991102,-220,3958,33750.0,4177,33750.0,1985.2
jd_625c6c0bc01e8,-39,3958,6250.0,3996,6250.0,2169.5
展博15154191487,-125,3958,38125.0,4082,32031.25,1342.25
jd_49c400c94ca9a,67,305,5625.0,237,5625.0,237.0
wdKZvtUiygqBUw,-653,3958,17500.0,4610,17500.0,1519.0
wdWCHOtgqwmuwl,118,305,9750.0,186,7950.0,186.0
15902809053_p,90,3958,10000.0,3867,10000.0,944.6
jd_6448bace6b2cb,2,3958,15125.0,3955,12312.5,1215.25
liwen987516,-272,305,25000.0,576,25000.0,576.0
jd_49de5c1e4501d,93,3958,6125.0,3864,6125.0,1428.6666666666667
蔡李俊,-756,3958,50000.0,4713,50000.0,4713.0
erinwjn,239,305,31250.0,65,31250.0,65.0
jd_67d448c822796,-1039,3958,30000.0,4996,30000.0,4996.0
yezi_11661,-616,3958,62500.0,4573,62500.0,4573.0
jd_77fcbcf4198c9,42,3958,24750.0,3915,28875.0,3001.75
jd_63095890841e6,269,3958,8750.0,3688,6875.0,3688.0
张洁sunny,251,3958,5000.0,3706,5000.0,2488.3333333333335
18576580007d,146,305,11000.0,158,11000.0,158.0
jd_4237500aaf4ef,83,3958,17500.0,3874,17500.0,3062.222222222222
jd_5ee6398cab82c,240,3958,17500.0,3717,17500.0,672.8333333333334
18776879591_p,-6,3958,13750.0,3963,13392.857142857143,1353.7142857142858
jd_53ababca3c2df,130,3958,11375.0,3827,11083.333333333334,2609.3333333333335
jd_5ed5b28cfd459,-87,3958,21625.0,4044,21062.5,2217.5
13560017504_p,-45,3958,17875.0,4002,14701.923076923076,1192.0
jd_74aba66d6b003,-315,3958,31875.0,4272,25312.5,2445.5
jd_49cc3600d209e,-297,305,48500.0,601,46666.666666666664,601.0
一叶知秋-王,-431,305,63750.0,735,63750.0,735.0
wdhMfJyNEXFDoD,-143,3958,19500.0,4100,15642.857142857143,968.8571428571429
quxueying123,-749,305,33750.0,1053,33750.0,1053.0
一切都会值得的,-610,3958,42500.0,4567,42500.0,1827.25
kevin_liuzhen,-598,3958,46250.0,4555,46250.0,2728.5
jd_5360724b1da27,-332,3958,18750.0,4289,16875.0,2462.5
jd_5dbc7d584a32b,35,305,3750.0,269,3750.0,269.0
jd_6e42f1a242577,-343,305,40000.0,647,40000.0,647.0
13602416300_p,59,3958,19000.0,3898,19000.0,2071.5
wdNOgVbJxFrOlNo,-297,305,18750.0,601,18750.0,601.0
huang15035744935,157,3958,26250.0,3800,26250.0,2582.3333333333335
jd_7230058ef8457,-136,3958,25500.0,4093,24788.46153846154,2688.0
jd_5d35c4b776dbf,203,3958,8750.0,3754,8750.0,1927.5
jd_54b73dd9bef5b,-259,3958,50875.0,4216,50875.0,3694.1428571428573
jd_548fd40914c04,149,3958,10000.0,3808,10000.0,3808.0
chenwenzhen3230,-8,305,20000.0,312,20000.0,312.0
jd_4c0828545a8f8,-30,3958,19375.0,3987,19375.0,3987.0
风雨下的小树苗,-21,3958,20500.0,3978,20500.0,2151.5
15071884365_p,-204,3958,16250.0,4161,16250.0,2595.4285714285716
1135324812,-1025,3958,8750.0,4982,8750.0,3520.8
jd_6867075eccf1c,-618,3958,25000.0,4575,25000.0,1652.6
wdNdkWcUYORszDc,135,305,8625.0,169,7375.0,169.0
jd_4f07698058397,68,3958,25000.0,3889,25000.0,2519.125
jd_6f9e70bee42b5,-33,3958,65875.0,3990,62593.75,793.625
258694772-983116,-704,3958,75000.0,4661,75000.0,1921.25
likangwu2016,-555,305,28750.0,859,28750.0,859.0
jd_58f3212c9253a,212,305,13750.0,92,13750.0,92.0
池子一,170,3958,11250.0,3787,10156.25,1503.875
黄智那,-684,3958,41250.0,4641,41250.0,2083.9
jd_5a583b821cead,146,3958,13125.0,3811,12463.235294117647,2091.9411764705883
18702536718_p,-714,3958,50625.0,4671,45000.0,3453.3333333333335
jd_4fc3de3390ef1,230,3958,19125.0,3727,19125.0,2996.4
jd_4638aa3ac5052,-569,305,60000.0,873,60000.0,873.0
jingchun12_m,-675,3958,97500.0,4632,97500.0,1587.8333333333333
14787374980_p,116,3958,17750.0,3841,16333.333333333334,1405.6666666666667
jd_5018c84a2685c,-204,3958,20000.0,4161,20000.0,4161.0
jd_6dcc9a7ad73fd,155,3958,27500.0,3802,15750.0,2888.75
jd_46f0a35d36031,114,305,6125.0,190,6125.0,190.0
jd_7c26d83783d81,-492,3958,16250.0,4449,16250.0,1526.6
wdsFuMimUDleiz,-843,3958,37500.0,4800,37500.0,2973.5
jd_730a4bd8b2519,-297,305,24375.0,601,17400.0,601.0
jd_6da28b2c47036,-431,305,52500.0,735,52500.0,735.0
小灿哥哥0668,68,3958,16000.0,3889,16000.0,3889.0
jd_4f368decfdfc8,151,3958,13000.0,3806,10500.0,761.8333333333334
jd_6e82331138ea0,220,3958,7500.0,3737,7500.0,2519.3333333333335
jd_60cfd550ad806,13,3958,22500.0,3944,16875.0,2117.5
jd_54fcb8e58304c,203,3958,6125.0,3754,6125.0,2188.4285714285716
jd_701876298526a,-859,305,71250.0,1163,71250.0,1163.0
jd_4f044c19a5c99,-406,3958,39000.0,4363,31285.714285714286,1231.857142857143
wdNrbkBYnPKhbwF,-352,3958,32500.0,4309,32500.0,3265.285714285714
jd_6537f47d63779,-303,305,45000.0,607,45000.0,607.0
jd_4e3baa9859e33,-564,305,36250.0,868,36250.0,868.0
jd_67bfb1c9cd16f,-850,3958,38375.0,4807,38375.0,3437.125
jd_56ee6c58f8d8a,-492,3958,36875.0,4449,29357.14285714286,1839.7142857142858
jd_601a754b926f5,-192,3958,30000.0,4149,30000.0,1104.8333333333333
安逸的小米虫,54,305,18750.0,250,18750.0,250.0
15862664781_prz,-646,305,55000.0,950,55000.0,950.0
jd_502be6922ebc7,-978,3958,38750.0,4935,38750.0,2012.6
jdyangwenqu,25,3958,22500.0,3932,20583.333333333332,1090.7777777777778
jd_4bafe4ecab5b0,354,3958,6250.0,3603,6250.0,3603.0
桂彩红,-239,3958,17500.0,4196,9821.42857142857,2108.5714285714284
jd_6951b7576992d,-61,305,26125.0,365,26125.0,365.0
wdNbUUJJWVDtpKP,233,305,8750.0,71,8750.0,71.0
jd_78d08c47670a3,-44,3958,33500.0,4001,33166.666666666664,1739.6190476190477
15109856216_p,42,305,3750.0,262,3750.0,262.0
jd_67abd68ff1476,101,3958,6125.0,3856,6125.0,2394.8
jd_51c67eb699afd,-83,305,32500.0,387,32500.0,387.0
jd_65fbd4518baf0,207,3958,9625.0,3750,9625.0,1923.5
jd_68f26a6ded96a,132,3958,6250.0,3825,6250.0,2607.3333333333335
yang573587993,-82,3958,13125.0,4039,13125.0,2212.5
25prings,145,3958,11125.0,3812,11125.0,3081.4
jd_44c3c89b6b28b,-640,305,21250.0,944,21250.0,944.0
卡恩,-1039,3958,43750.0,4996,43750.0,2560.6666666666665
dingyaotao,262,305,20000.0,42,20000.0,42.0
