cust_id,apply_amount,apply_dateDT
13146690664_p,36250.0,37
13188202287_p,36250.0,232
13304715707_p,15250.0,72
13413323368,82500.0,31
13414299104_p,10000.0,56
13427494903_p,13750.0,246
13553950557_p,18750.0,28
13576006789_p,6125.0,237
13584273593_p,37750.0,212
13597290709_p,8750.0,56
13602217955h,25000.0,117
13603069110_p,37500.0,57
13632248238_p,10670.0,83
13636781892_p,28750.0,40
13685513527_p,22750.0,287
13696950869_p,15000.0,241
13699249638_p,63750.0,33
13709837978_p,15875.0,254
13718565778_p,26250.0,28
13720776612_p,8873.75,88
13731532665_p,28750.0,41
13751572740_p,16250.0,241
13752940340_p,15542.5,88
13806943132_p,40000.0,109
13813295626_p,33750.0,212
13821246755_p,10000.0,208
13824781998_p,13500.0,225
13861327076_p,30000.0,212
13924500448_p,36250.0,120
13939314885_p,13750.0,218
13945343266_p,13750.0,104
15008473770_p,15000.0,239
15021056571,12500.0,39
15021479939_p,27500.0,28
15051507907_p,18750.0,56
151077079-728532,50000.0,35
15136578952_p,10750.0,87
15168225219_p,27500.0,117
15168808805_p,13750.0,30
15185055406_pvj,51250.0,35
15278415878_p,8750.0,116
15298696666_p,11250.0,261
15362636817_p,40000.0,117
1542267812-233428,10625.0,191
15503409629_p,3750.0,112
15517716711_pwm,3020.0,74
15520008218_p,37500.0,56
15524096699_p,45125.0,34
15625204100_p,32500.0,37
15631688718_p,45000.0,196
15684053918_p,13375.0,239
15779118975_p,27500.0,35
15844356635_p,10000.0,238
15850932009_p,16250.0,221
15850998940_p,26250.0,35
15861811137_p,24000.0,265
15931065015_p,17875.0,273
15950195973_p,11550.0,117
15952299558_p,31250.0,120
166946466-604246,6250.0,237
174969885_m,18750.0,241
1769263261shuxiaoxi,17500.0,118
1772094845_m,21250.0,170
18122661818_p,58750.0,119
18223073576_p,21250.0,118
18305993167_p,17125.0,261
18358906521_p,36250.0,40
18454391520_p,43750.0,41
18537615859_p,6250.0,36
18538924998_p,12500.0,231
18547222933_p,4000.0,103
18585084485_p,42500.0,120
18627103709_p,26125.0,238
18657166088_p,23750.0,119
18670617000_p,40000.0,40
18680687057_p,26250.0,65
18688900174_p,53750.0,119
18719391193_p,31250.0,27
18898613349_p,6125.0,244
18921198205_p,51250.0,230
18994949265_p,32500.0,28
194854665-139500,23750.0,65
1967164926_m,48750.0,212
2014朵妈,58750.0,212
21682090-241636,27500.0,180
227042061-883281,13830.0,72
25910566-568993,20000.0,35
308566645-147067,6250.0,226
313240366-609665,12500.0,41
31709842-239701,17500.0,208
317099141-255290,31250.0,185
329683291_m,33750.0,119
340114032-23153327,6250.0,140
363356584,37500.0,28
36451376-69404806,5032.5,69
372210387_m,13750.0,31
389951019_m,18750.0,29
398135532-985607,18750.0,117
430922118-946656,23750.0,37
46160994-253568,10000.0,39
48765750-43473210,37500.0,29
49305387-963122,38750.0,193
494426624-543304,18750.0,120
605245179_m,12527.5,71
68896880-716522,4875.0,87
704924407_m,32500.0,230
73327076-786231,35000.0,29
738568149王,25000.0,38
758高要市李海学,22500.0,224
815696314-335484,41250.0,196
837465042_m,18750.0,36
84338760,25000.0,36
865967134_m,23750.0,118
871323753_m,12500.0,176
9199563524,25000.0,39
932l599,5000.0,41
975797849_m,10000.0,36
Angela_baby11,16465.0,87
DZH云淡风轻,7500.0,38
DoXing,83750.0,231
GOGO18223237300,6250.0,39
GZLJZ,38676.25,84
IfOnly233,6250.0,236
JRSD_sBgMk2476,7500.0,216
MTR13006638627,5506.25,96
SSTT73218,13000.0,260
WJQ13618215068,9375.0,83
WP320302,8125.0,248
WUZH18980017636,22500.0,56
WWY王万云1986,46250.0,212
a350882017,28750.0,118
a398088080,30000.0,119
a563432931,11375.0,39
aghconxi,7500.0,186
amao777,72500.0,41
anouther1,7250.0,238
babgbc,8750.0,248
best889,18250.0,351
bjyqq,93750.0,232
budala761,78750.0,232
caochuan113462,47500.0,212
ccwww2008,33750.0,29
charles119,20625.0,262
chen125803,8750.0,28
cheng59240,8750.0,34
chenguyue,48750.0,34
chenjiangping781116,12275.0,81
chouzhibin_m,26250.0,30
djf52013,5000.0,243
dmbaby0604,8750.0,247
duduyhb,62500.0,34
ffqsw,25000.0,231
guhuijing69325,10750.0,310
han00000088,18750.0,248
hbhb1222,9000.0,82
hss杰,7250.0,241
hui智慧,31250.0,65
jackdong93,13750.0,35
jd_40412d105b5f2,18750.0,29
jd_404b32080ca45,5000.0,232
jd_405f1b215ce26,25000.0,224
jd_40615e01a089b,19500.0,116
jd_407afd7c4c8a6,20000.0,116
jd_40823c4d7b2d5,22500.0,120
jd_40824009bf412,45000.0,35
jd_4093061f3420b,6125.0,214
jd_40a255ad4f7f7,12500.0,30
jd_40b7d99e6eb09,10750.0,264
jd_40dccd80ca9f1,8750.0,151
jd_410a1b72cdaee,61250.0,35
jd_411a5c99d4e2b,15125.0,225
jd_41272cfca129e,36250.0,41
jd_412a36d759a83,1045.0,97
jd_41aec9c63d397,12250.0,65
jd_41c98ba5574b3,11250.0,56
jd_41d1e3a872459,38750.0,212
jd_41fdf7beaa694,11262.5,88
jd_425ce609b6620,8000.0,117
jd_4275aefb4ed98,10500.0,33
jd_4278c86e59438,15000.0,33
jd_429bacdd4b89f,2500.0,243
jd_42d79a0d37b49,28875.0,37
jd_42e461d69c824,37500.0,119
jd_42e79dd91426e,6250.0,206
jd_430cefe2cf17c,45000.0,28
jd_431e70382c271,8750.0,211
jd_435588bd32372,6513.75,89
jd_43c50e0bc2962,18750.0,238
jd_43d2661374bf2,10591.25,88
jd_43e7fbbba54b5,66250.0,248
jd_4415005b0f0c0,8750.0,101
jd_44635369ca9cd,23750.0,117
jd_44693576a5c25,10000.0,237
jd_44734e91e094e,16250.0,294
jd_44c56f0a0451a,37500.0,120
jd_4543b2ab4442e,7500.0,97
jd_456347fde5966,15000.0,65
jd_457302a977878,31250.0,29
jd_4585388d41170,11250.0,288
jd_45e624a5222aa,2643.75,96
jd_462eecee873b7,21875.0,210
jd_4690d84693eb4,5000.0,237
jd_4690e36571c8c,37500.0,207
jd_46a0c04fc4bc4,18750.0,65
jd_46b309f3d258d,9006.25,73
jd_46d2f70792ea3,15125.0,30
jd_46e936014b831,2625.0,248
jd_4705be0976f14,21250.0,33
jd_471b307fa3932,21250.0,30
jd_473828dddc784,11112.5,88
jd_473c032b86927,10000.0,35
jd_476e3ea799206,12500.0,208
jd_478bbfe78163c,11250.0,56
jd_479e664f903cb,8750.0,41
jd_47a62b656b434,12250.0,225
jd_47f9eaab992fe,17748.75,203
jd_4800782cc7044,15000.0,261
jd_480bb48e58b80,10125.0,236
jd_480e32a34d4d4,6125.0,241
jd_481bfba7d6f78,10948.75,206
jd_482b784ce063f,7511.25,83
jd_485e6b522f876,12500.0,38
jd_4861f0e3ee3e3,10000.0,241
jd_48638270aa66f,13750.0,36
jd_488194936bf53,37500.0,119
jd_488b1682086f7,26250.0,32
jd_48c45fb4c5cd9,25000.0,35
jd_48ca472d675b7,13750.0,32
jd_48dbc206a3814,13625.0,118
jd_49867a1dba1ea,7500.0,237
jd_4987611bd85c8,12250.0,208
jd_4a0c855dc7c36,35000.0,248
jd_4a2c3c293ba3d,15375.0,263
jd_4a4245f1046c6,2500.0,97
jd_4a68b4b00c811,6000.0,238
jd_4a6d338d46432,16070.0,96
jd_4acbdcbdb33b7,20000.0,212
jd_4ad784cb8e03a,17375.0,265
jd_4b09aacd59956,17500.0,34
jd_4b1beacedd597,5000.0,102
jd_4b24d58fdb79e,7500.0,247
jd_4b2a183b019e6,35000.0,35
jd_4b69a04d66b2f,7500.0,90
jd_4b70d65cd18a7,8750.0,75
jd_4b7d19a12ca1f,17500.0,118
jd_4b96c01df9cde,3125.0,237
jd_4bad604f1c937,23750.0,101
jd_4bd43bd4f0177,11250.0,98
jd_4bd77f0e90c83,11250.0,224
jd_4c01fdf80e674,17500.0,32
jd_4c12a0bd6ebd4,7500.0,167
jd_4c25340d2cc7b,42500.0,181
jd_4c43ef6cde85d,10625.0,324
jd_4c598214153d7,37500.0,159
jd_4ca704f1790e5,17500.0,238
jd_4cf8934a7bcf0,6250.0,248
jd_4d944f825b84b,17250.0,224
jd_4d97ffc2f5b95,31250.0,118
jd_4db456e9d6447,5000.0,97
jd_4dc4ce3518ff6,17500.0,286
jd_4ddc7272b74e1,16250.0,248
jd_4e5a53e8b3b14,8750.0,199
jd_4e9aeb2f34b94,8762.5,88
jd_4eb10187ea938,6250.0,116
jd_4eb5d54454d82,8250.0,71
jd_4ec011461f22c,17500.0,56
jd_4ed7a97913097,4375.0,104
jd_4eed071fe3e87,13125.0,237
jd_4f17f5dc9ac0e,5000.0,36
jd_4f2e9afa8c478,7578.75,96
jd_4f49c8b97322e,12500.0,199
jd_4f925f7d05fc9,10625.0,29
jd_4ffb7306cf2e8,17500.0,255
jd_502f9c109c42b,6750.0,239
jd_504164c3895fb,14320.0,97
jd_5049c00e6403e,45000.0,119
jd_5054a617ac7c9,6537.5,97
jd_50666c696b11a,16250.0,41
jd_506c7cc0f13cf,20000.0,119
jd_5072b7cd396c9,20000.0,180
jd_5091a0ead7498,11416.25,84
jd_50a84c1d425b1,9488.75,77
jd_510b18b62a23c,12500.0,241
jd_51a215f803080,48750.0,34
jd_51ca9d7bb790b,6351.25,89
jd_51deb9e743ded,13250.0,146
jd_5203a7c9d48df,11375.0,323
jd_520cd173bf3cc,10000.0,241
jd_526ac8cf4345f,14375.0,242
jd_527c8d4d05f60,20000.0,28
jd_52975d2f90007,2787.5,71
jd_52ce05f2efe7e,20625.0,253
jd_52da189151c00,12500.0,256
jd_52def828b7874,8250.0,253
jd_5325824b76879,32500.0,33
jd_535d059fc30e6,38750.0,28
jd_537dc92bed32e,14096.25,200
jd_53f52945a907b,30000.0,119
jd_543227b203158,6250.0,242
jd_5435eec80790f,37500.0,30
jd_543e61b1cd80b,2500.0,35
jd_54523a6250186,3750.0,242
jd_545ec9e195e53,37500.0,29
jd_548ccc35f1173,6125.0,237
jd_54919b49c8eb9,12500.0,76
jd_54ec2c547fa5b,10500.0,37
jd_54f946630f3e3,6125.0,238
jd_5530b87a73db1,32500.0,31
jd_55396c2c77eaf,5068.75,97
jd_55437bb3bcb84,5625.0,239
jd_557aee5e8e360,21250.0,207
jd_55b66984aaa3c,27500.0,119
jd_563e137877671,6750.0,27
jd_5647f611d356b,3132.5,70
jd_564e1e1d9c02c,20000.0,172
jd_5650eff981a24,3750.0,230
jd_567a5fa07a322,10000.0,29
jd_567b3d92df3c2,11875.0,69
jd_573cadd41591c,6125.0,214
jd_575a4971cf11f,47500.0,35
jd_57843a5b0f61d,29375.0,210
jd_57dd44cbf328f,6875.0,104
jd_581174c8cddd4,11737.5,83
jd_582454c198db5,10000.0,186
jd_5824a2b71f3ad,18750.0,34
jd_583c9e979a3d0,6250.0,106
jd_584bb573ce5a8,3250.0,104
jd_587547574a067,6250.0,96
jd_589d4c6315fdf,10000.0,39
jd_58b130378a3d7,15000.0,32
jd_58bdd22322e27,12500.0,245
jd_591a9475ac382,40000.0,118
jd_59559ca4bf53a,5677.5,98
jd_595a65aadba02,17416.25,203
jd_595b958cddc8c,16708.75,88
jd_597b37e6b95c3,18750.0,238
jd_59f2404811ac8,17500.0,287
jd_5a6c9ec8c5d06,3877.5,69
jd_5a6e4cdc54846,50000.0,232
jd_5aa09bde793c1,28750.0,29
jd_5adb11ea33e0c,17500.0,244
jd_5adb40980bf36,5000.0,104
jd_5b38030e3ff1f,18750.0,30
jd_5b6417e00aa86,5000.0,247
jd_5b972ad34eed3,4500.0,237
jd_5bb38d30169ef,6250.0,65
jd_5bf02ee44d79a,13500.0,248
jd_5cbb195fd25db,17500.0,116
jd_5d0b60233fc0b,6536.25,75
jd_5d2acc7fab2c5,8750.0,218
jd_5d35673e7053e,5000.0,237
jd_5d6c628116044,28750.0,36
jd_5d6fa6d8e5a92,3750.0,355
jd_5d8a5e9551967,3295.0,96
jd_5dc4d354eb290,3750.0,243
jd_5e0b31e134abd,17500.0,322
jd_5e46cab660770,7500.0,34
jd_5e843b068f6be,20000.0,36
jd_5e9385c4f6332,5131.25,96
jd_5edc1c4e9ce56,8750.0,219
jd_5efe73188be67,20000.0,241
jd_5f3bb89146e01,5000.0,222
jd_5f4ac7d2571ba,13750.0,32
jd_5fbdec107fc9c,4375.0,104
jd_5fe1e39bc2b72,5000.0,243
jd_5fe613e1dd794,41250.0,29
jd_5ffec017ec7bb,5000.0,231
jd_600418e928b98,5096.25,96
jd_604a73e4454a6,13750.0,96
jd_604bebc2c20c0,6250.0,28
jd_60e4dd147a554,8750.0,38
jd_61033afb54de2,15375.0,294
jd_6108ffd8500f6,8750.0,236
jd_610f02fd680d9,8750.0,33
jd_611ee860b48aa,10500.0,208
jd_61463c409eb01,13750.0,56
jd_61604e5fea88a,6250.0,56
jd_61e08080a0a8f,3750.0,238
jd_6202bbd65ceed,2500.0,35
jd_623b4db316582,40000.0,118
jd_62544120df611,41250.0,28
jd_625d2eca38f41,7500.0,117
jd_62c6da42c6c5e,50000.0,236
jd_62cb4f096560a,7500.0,117
jd_62da133384dcd,18750.0,118
jd_62dbc140dded1,17500.0,35
jd_62e04340731a8,11875.0,73
jd_62e1a377bf503,12500.0,362
jd_62eda0df026d6,11250.0,361
jd_62f3c15bbfdca,17500.0,210
jd_63034f1c4fec2,13750.0,227
jd_632110e1f36b6,3750.0,245
jd_63aaac174b6e0,25000.0,224
jd_6424fdd145684,16250.0,33
jd_644950146d6a4,18250.0,210
jd_645b5930a8c0b,15875.0,39
jd_646a2882bdc6d,7875.0,98
jd_64855855b0d6d,28750.0,112
jd_649cc76e646c4,6250.0,104
jd_649ea01b4b58e,18750.0,55
jd_64ad5a4b7a9ac,9000.0,218
jd_64c1a872193da,11250.0,240
jd_64e6cd57be014,5250.0,118
jd_64fedd8027749,21177.5,95
jd_650d8cf3e4833,35000.0,119
jd_650ea16adb351,3750.0,104
jd_6511fbca04e75,12500.0,28
jd_651ceccabf3f6,3125.0,353
jd_651d5498010cf,8750.0,242
jd_6540e626f18cd,15625.0,208
jd_6540f041e566d,10000.0,238
jd_65416295e7ddd,5000.0,219
jd_65657f2a78803,21250.0,33
jd_657f615057686,8750.0,350
jd_65878836deff0,8250.0,217
jd_658d6d86d4258,6250.0,241
jd_659d11c8b520b,7500.0,34
jd_65c8cd1cea35c,15988.75,83
jd_661296e24899a,18750.0,56
jd_661966df22880,41250.0,37
jd_661e53664b5b7,7677.5,82
jd_6657b16e49cae,11250.0,65
jd_66761456dcc5f,10875.0,325
jd_66fd023288e66,3750.0,261
jd_67038c2a6946e,25000.0,238
jd_671e42a40dd1a,51250.0,28
jd_676b5da663374,12057.5,70
jd_678cabcdf4677,6250.0,375
jd_679bfbe63672c,3750.0,237
jd_67cd39245326b,43750.0,118
jd_684e527cad063,10000.0,126
jd_6856e858f3e3b,2500.0,99
jd_686de33e8dce4,2500.0,355
jd_68731fa0fb271,29375.0,119
jd_6881af4fc4650,8125.0,106
jd_68912657020a1,25000.0,118
jd_68ceeddddde1e,27500.0,119
jd_68ed01c70c384,2500.0,172
jd_69349bc2b62e5,36250.0,37
jd_69731cb114980,26250.0,119
jd_69814c24396be,13750.0,202
jd_69f98ed390f8a,3500.0,242
jd_6a31422338304,11250.0,208
jd_6a320fef5352b,17500.0,221
jd_6a82bf9fae543,5000.0,119
jd_6ad3b7c620b37,13750.0,227
jd_6ad8ba22d1669,25000.0,355
jd_6ad8dbc8829d9,23750.0,238
jd_6af15826ab6ac,7575.0,98
jd_6b15b80df5d7b,33750.0,210
jd_6b4ceaeb73b6b,13750.0,238
jd_6b5b9639c9301,6125.0,237
jd_6b74d42221de3,33750.0,37
jd_6c1331bc141f4,7500.0,242
jd_6c2478dc37126,33750.0,210
jd_6c472aabdc5bb,4500.0,104
jd_6c68ea3033a85,7500.0,56
jd_6c9036542488b,10000.0,294
jd_6cd71a67c33a1,6250.0,104
jd_6cdf4e50ae4cd,5000.0,249
jd_6ce8d1185b201,6250.0,361
jd_6cec54819ecdb,12625.0,238
jd_6cfd6d6308682,8750.0,106
jd_6d75a6b3da4f3,8750.0,56
jd_6d93c889196d2,3375.0,234
jd_6dae3f5f73400,18375.0,221
jd_6dd095bbcf560,3750.0,238
jd_6dd9247367958,51250.0,210
jd_6e039e60e64b9,12500.0,34
jd_6e06b5a5943f4,5000.0,238
jd_6e6534ac39fed,6250.0,182
jd_6e85c03022e50,8750.0,117
jd_6ecb9c301d8f4,21250.0,238
jd_6ed3f44275a30,3125.0,260
jd_6ee4bd546c5f3,7500.0,226
jd_6f13a5f5cde47,2500.0,78
jd_6f8a1517c16c0,32500.0,120
jd_6f9d828a834e4,7500.0,220
jd_6fb9a7bcfa0c2,17513.75,203
jd_6fea1e65a5515,5000.0,250
jd_7009bcfc691bf,17500.0,35
jd_7083253eda23a,6250.0,248
jd_70ae67f2a288e,25000.0,210
jd_70b6d82ac868a,6125.0,224
jd_70bed9e9cdefe,21000.0,207
jd_714b9c4ff6985,6250.0,56
jd_7178eee2aa65e,17625.0,241
jd_71864d005a29e,8750.0,39
jd_718bc3d75201c,3750.0,242
jd_71907e338a127,18750.0,240
jd_7195eac60dab4,13006.25,87
jd_7198faeeeb4b9,13750.0,40
jd_71a9c9d3da6d0,18750.0,56
jd_71cc135c4a052,6250.0,241
jd_71d12e18f79c6,18750.0,37
jd_71e61835b8f31,21250.0,29
jd_7201614887437,8750.0,255
jd_7238e0bc01c95,22500.0,210
jd_72953fe3121e7,2500.0,222
jd_72a3601d79905,3762.5,98
jd_72c8453302ef2,42500.0,29
jd_72cd76a2bb680,6250.0,242
jd_72dcddc93712c,10000.0,118
jd_72e55d25cb820,6250.0,222
jd_72f751c432b51,6125.0,237
jd_7309fb9610adf,27500.0,262
jd_733d28fe00239,4375.0,109
jd_737b8e12bad3a,12500.0,28
jd_73998d7ed4011,21250.0,236
jd_73afb3ed962c9,11000.0,105
jd_73b12b5b84ce0,9250.0,80
jd_73e572b3e016b,6250.0,237
jd_73e9c3bdf630e,10000.0,28
jd_74198489e2009,43750.0,32
jd_7420dbdfd83ca,13750.0,38
jd_7421f8f836335,51250.0,65
jd_7448bba785714,3750.0,56
jd_74a0d649a83f7,10000.0,116
jd_74af73d52022c,7500.0,250
jd_74b09b44c4ea7,6193.75,89
jd_74b84ba2c6e71,17500.0,244
jd_74bb9ad1e3ee2,20000.0,224
jd_74beac7aedbf9,7250.0,223
jd_74ccbae26a2d4,7500.0,361
jd_74dbf11e12e99,6250.0,145
jd_74ecffa0d4e61,33750.0,210
jd_74fa59409aafc,11250.0,244
jd_7531244bc2a73,4125.0,167
jd_7539adad970b0,11250.0,237
jd_754757ef2d778,13000.0,83
jd_75952c3672cdd,13750.0,221
jd_75ac40e0f061b,9500.0,88
jd_75b129f718c4c,13500.0,222
jd_75b8c414d5aa7,10000.0,60
jd_75ddd8a82e30c,12375.0,184
jd_75e56cb0de529,6250.0,162
jd_75e7510c717d4,23750.0,34
jd_760952f7238d9,7500.0,95
jd_7616896a03e1e,17500.0,224
jd_76242449fd0fb,8935.0,76
jd_762e20945f1b7,21250.0,34
jd_764254d1f49f6,12500.0,241
jd_7676173bd1e85,11290.0,73
jd_76c8799515dae,15012.5,96
jd_76e1bc4bc01a9,6125.0,242
jd_76f3dbe6e4a7b,35375.0,248
jd_7768d2fbad647,42500.0,210
jd_77696b8d44ed0,4596.25,68
jd_777966ea153f3,3750.0,242
jd_777dadd8cca45,8750.0,210
jd_77b9827653bf0,21250.0,34
jd_77dcd861d2dc5,15000.0,208
jd_77df26276253c,14875.0,184
jd_77e067cd6735f,6250.0,242
jd_77e57d0878514,14375.0,241
jd_77efbcef0d36d,11250.0,33
jd_785a000635935,4375.0,247
jd_785b06ecc483d,6750.0,239
jd_7881fabca89b4,23750.0,117
jd_78aefac5d847c,3750.0,244
jd_78c06d5d910e6,12500.0,237
jd_78c3836f3c846,13750.0,117
jd_78d4d3727206f,17500.0,356
jd_78da6d4efbe53,18750.0,33
jd_78dcf3080f48e,17500.0,56
jd_78dfa7a22884f,2500.0,210
jd_792311bde9f78,15000.0,119
jd_7945c64360e5a,17500.0,243
jd_796d0df66ed45,6377.5,88
jd_7986cdbc60673,32500.0,41
jd_7990627f34902,17500.0,226
jd_79beedaaff9a2,4375.0,242
jd_79e5ec5ba3834,11250.0,237
jd_79e859a018629,8131.25,96
jd_7a11b6bb31aa6,27500.0,254
jd_7a2119c75ce48,12500.0,151
jd_7a61c77825634,17000.0,237
jd_7a87e7ff30835,2500.0,326
jd_7aa7335581939,6750.0,236
jd_7b69a511bfc8e,10875.0,301
jd_7b70a21a344b2,12500.0,56
jd_7b73da84c7bbf,56250.0,119
jd_7b803257b0815,16750.0,263
jd_7b899ccdad28b,15000.0,180
jd_7ba677b2f3c77,25875.0,225
jd_7c0b821418f7a,15092.5,117
jd_7c281162a6a37,25000.0,60
jd_7c3a009cb5258,36250.0,209
jd_7c54d19277d36,13750.0,28
jd_7c56667db62b0,1442.5,71
jd_7c8465366f71f,7250.0,238
jd_7cc79f8275087,6250.0,33
jd_7cd3bc4db9991,10000.0,239
jd_7cfca480bce79,6250.0,211
jd_7d37cd7928d2b,7500.0,237
jd_7d59160a17d98,8750.0,222
jd_7d6933212e96e,16250.0,32
jd_7d79cc2162bbd,15375.0,118
jd_7d884ff434c27,3821.25,72
jd_7d885957cb132,17500.0,224
jd_7d9e682005a9d,28750.0,248
jd_7dd27e9df9b47,8750.0,65
jd_7dd8d184be4ad,10125.0,241
jd_7e5462c7e844f,15000.0,241
jd_7e5f8a750f684,7250.0,241
jd_7e6ce2d2f58be,25000.0,270
jd_7e7ef3c8dc73c,5138.75,102
jd_7e90a9786614c,9375.0,119
jd_7e91cc0aee6f9,5000.0,103
jd_7eddb1a80d4c1,8000.0,230
jd_7f16a734a61b3,8750.0,242
jd_7f3205b5c1d2d,5000.0,364
jd_7f46153ce87a4,5000.0,243
jd_7f73c5a6043f3,56250.0,119
jd_7f99ea054cf98,17500.0,169
jd_CqIZsJcPWGfg,3750.0,237
jd_NasjXlCDoOUz,1256.25,98
jd_TeRbuqeAUYBq,5000.0,264
jd_foSXsekmyRQv,6250.0,288
jd_pqQsQbrluDMl,6750.0,235
jd_sROVNGveGCug,750.0,103
jd_vontHffDcOFK,7500.0,246
jd黄康乐,21250.0,29
jh594437696,37500.0,38
jiangchunping86,8131.25,95
jing7659015,7500.0,241
lanlan20111103,11250.0,55
lb457012192,47500.0,491
leeroc003,11250.0,56
liangxinyi旖,23750.0,55
liaozhuantong,11250.0,36
literary_f_m,50000.0,217
liuchuanbing88,37500.0,29
lrawyn,8750.0,237
lwindsp,57500.0,34
lyg197219,16250.0,33
min_f,40000.0,34
minibmg,43750.0,232
muntsui,18750.0,210
oszsb,47500.0,28
ph1208,18750.0,118
poko-poko,18000.0,243
qadwunan,8250.0,183
qb8972,8750.0,237
qianqiang130,13750.0,96
qinxianhuan21,65000.0,34
qq109374179,16772.5,84
qq13560281238qq,21250.0,40
qq282034523,8750.0,32
qzw-jd,15125.0,200
refire11,21250.0,212
shweizhongli,37500.0,209
soliel-,19500.0,241
songxy69,3750.0,239
sunjc936_m,18750.0,200
sunny_lee70,20000.0,35
tangxinqingwdb,66250.0,34
u_4fe38654dbd79,12500.0,38
u_53f1075b8df42,33750.0,117
u_6c82062be0274,32500.0,119
u_70a1a38393032,6250.0,237
u_70a81b7b9a616,9000.0,143
w18868799279,20000.0,29
waill5201314,3750.0,238
wangsulong,53750.0,119
wangzhuan821227,12375.0,127
wdAMWnaNYOmvBk,12500.0,229
wdBiNRJWVNeeiA,6250.0,37
wdCCGKBenMPWrQ,5000.0,167
wdCCTMXFuvWbEN,8750.0,252
wdCCjGbuAouzbc,13500.0,248
wdCNAuikqwtLGl,8250.0,38
wdCNHqqReqWvGg,17500.0,360
wdCypCIqKuGMrY,11250.0,34
wdDuSIWyKWAJdZ,7980.0,90
wdHBkyNjBNxMaT,13093.75,86
wdILRMneRXdQyA,6250.0,40
wdIuOoIxyvEkAW,8750.0,118
wdKsQyXUgzfpKA,11375.0,367
wdKxDGmeHrAtxC,31250.0,56
wdLfMarqTrGAAL,10000.0,60
wdMGkLXBZYNPBl,6250.0,266
wdNAXNXweLgJbpJ,13750.0,221
wdNDmkCQsjUzkGP,17500.0,39
wdNDnsSZQauaRln,7500.0,40
wdNJPUNemKyifGY,2250.0,249
wdNNYUgEogUasjo,8750.0,241
wdNPrICbwdpkyBS,10000.0,208
wdNXhjjBsKVYmsK,6420.0,83
wdNZKAtmELQOdnD,13000.0,230
wdNbscWqMlcHaXG,11262.5,75
wdNewHyuLPLqZQf,28750.0,33
wdNlEESYjxKEToe,10000.0,194
wdNnQyABHujARFO,18750.0,41
wdNoERDfhkvpnIv,6250.0,241
wdNzbMWNKKepzhE,10615.0,263
wdODDaxQDfGXfL,16250.0,29
wdOHDIqbPrdLUX,3750.0,243
wdOREATFcAlqmu,13750.0,178
wdPCnnHPCRYbQF,12125.0,241
wdQVHFzMmCNWsz,12500.0,28
wdSonQFduyhugu,5000.0,144
wdVYbdHRHOvkeB,10132.5,90
wdVcLWXhIkEIyk,3750.0,237
wdVcUiJiXkKNCi,7500.0,116
wdVkKVFgvKywVV,13750.0,96
wdXiLcumPGMoTW,26250.0,29
wdYARoeHFIlyey,26250.0,29
wdawgHoHstRGAc,18750.0,190
wdbpaUJRgPyhdz,2500.0,196
wdbyqLZZNFArGd,27500.0,217
wdcCEFJHmCXMus,10000.0,55
wdeTsNumEHHoxX,8750.0,228
wdejDUMSerDSHD,7763.75,83
wdfUJmpZDceUij,33750.0,259
wdgcrJOVlWDZlP,9500.0,211
wdjEhdbXFDjlhO,6250.0,148
wdkMceaHBtFaUq,12511.25,263
wdkUhzrKOXdCbU,6303.75,97
wdmtuVygGxqWNI,3750.0,206
wdoiIBTJbNKzkg,8750.0,222
wdojUTDVSUnWvG,6250.0,263
wdpBEEZutSfvrb,11250.0,29
wdpVDbcVJXjfLC,8750.0,36
wdpcwhCzJAVTkK,3750.0,99
wdpfYSzexopEIV,3750.0,65
wdpnkRgvesACMu,6250.0,237
wdprHWDXXjxhvk,5000.0,105
wdqIauPiNXMzzv,26250.0,28
wdrSuIykxfBivJ,13750.0,116
wdszSVqKKhcAhI,27500.0,117
wdtLUQMtDcmIOe,17500.0,248
wdupTmmIfcbFmX,8750.0,241
wdwgEmyCzOZOFB,16250.0,117
wdyMYnmlJbKhyp,7953.75,96
wmmyyxf,6250.0,37
wu100606361,8625.0,223
wyc默默,3250.0,71
xianqing20,16250.0,230
xie13636231721,4000.0,104
xingwang916,14000.0,36
xiongchong1006,15373.75,89
xjcqm123,12500.0,60
yama317,17875.0,156
yano123,11250.0,241
yb至今毋庸,6250.0,241
yrq89,6250.0,28
yuebo247694641,32500.0,196
yzyychgym,6250.0,98
z15347954148,18750.0,207
zadgad,26250.0,210
zhang365070477,21250.0,35
zhangmanman0908,13750.0,56
zhihua1203,18750.0,56
zhoudefan98,7500.0,119
zhsound,15335.0,83
zjr070811,63750.0,37
zl314596337,12500.0,36
zouwenpeng2012,18750.0,32
zuochenghong,15000.0,36
zzmwfn520,6500.0,97
zzyloli,5625.0,68
九命猫2233,16250.0,180
亦得温语,17500.0,238
亲爱的玲玲,30500.0,212
似水灬柔情,40000.0,28
佳徐,43750.0,221
勇jie,16250.0,119
十七画生3,18000.0,244
去q632026124,11250.0,31
喂喂52,8301.25,74
夙愿201405,8125.0,84
大个子诶,8250.0,199
天下一买客,7500.0,29
季节没变化,8750.0,34
徐冬远,6250.0,32
志青恋恋,12500.0,33
快乐三郎,26250.0,33
怪我咯y3,36500.0,210
愉悦空间2013,10000.0,56
我呐,13750.0,117
戒骄戒躁_,6125.0,238
